,HS0,HS1,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
CASE1,2794996,794773,4180,3822,3692,5224,52100,5099,16474,4744,39159,32868,18125,1369,59437,11088,55680,6781,41974,71114,16774,13285,9278,19327,35749,30793,16007,8813,22678,7866,29878,37887,20248,60713,33784,5658,91711,10493,6719,20938,39815,15468,19855,14045,9596,8636,46248,24623,42908,35984,54069,1587,17730,9487,12507,15300,16419,20264,12712,13451,25283,80049,16057,8432,5054,18816,3308,438,7148,22335,29517,37186,34434,54735,81975,6711,15001,28570,24281,22631,20647,21637,12505,45590,19247,17123,23894,28603,25547,17350,6172,6104,2004,22026,10886,11502,32464,6359,488,5799,2610,17339,43712,33458,1750,27499,25200,24252,9330,30397,12355,14667,6925,22398,14639,14613,202111,148896,5679,15429,13357,10858,4763,7704,6878,2969,12587,20534,11134,14180,7239,17226,21748,8353,299,6049,3211,7542,700,10714,7254,59285,909,14555,7179,20396,5227,9072,12410,16056,405,37930
