,HS0,HS1,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149
CASE1,43.52,44.07,32.37,46.05,33.61,35.76,52.36,30.53,47.58,33.38,38.02,32.49,46.94,12.31,52.48,35.05,52.89,51.67,44.69,43.11,31.39,36.27,33.08,40.53,44.42,35.96,34.1,35.25,28.79,26.03,35.91,49.64,48.34,55.84,48.8,33.92,45.81,48.9,37.53,50.17,36.83,35.32,37.62,37.99,47.49,44.16,46.39,46.46,45.46,50.55,47.18,37.38,33.43,46.09,40.72,36.54,48.63,47.2,49.78,34.45,52.81,51.61,43.66,39.56,31.55,45.85,59.51,50.42,34.76,32.93,32.93,44.63,36.52,23.66,47.17,45.2,49.91,49.35,41.48,47.75,28.42,48.46,51.45,43.32,51.19,46.83,42.43,55.07,50.7,52.58,33.36,33.88,29.59,48.3,34.38,31.98,31.04,43.08,35.33,50.1,37.21,44.69,50.72,25.39,44.33,25.97,49.91,41.28,46.82,50.58,45.44,53.97,45.66,44.22,47.89,31.11,43.16,45.31,43.99,52.81,44.81,50.02,49.59,41.84,21.81,45.95,46.19,41.93,35.82,45.39,41.93,37.78,48.53,45.83,30.32,53.39,38.11,54.22,29.9,34.46,46.45,52.13,47.96,46.32,49.97,42.69,32.91,43.39,29.84,35.23,27.46,39.14
